2,563692836631029
-9,093619627186607
2,9213350627583132
-8,57582795481445
9,822072870610082
6,408579816330363
-0,835777191071216
5,25246136758085
9,010447580219669
-4,045854144209433
-6,557644745719209
-3,079039178429552
-6,430368635572878
-0,7403575355971075
9,610823965174994
-7,110218050080737
2,763678516885509
-6,064198425923079
8,671898062951385
-9,13103377205768
3,3886200733108076
8,03483591698338
3,554435279829363
-9,32156687983211
3,104952747078567
5,237232366430852
3,607541742898171
-1,123855051355573
5,87834984177254
8,9517312570308
5,488802800610923
6,991013632348707
-5,029948996262272
3,2596811670558896
2,3784584068555166
-2,399125193749705
-6,487670350473391
1,4928677987967518
2,0121413098298113
-2,6097137786820834
1,8315954711493116
-1,2952147898827135
4,750196959466965
-1,4837670829368417
-2,995071314674121
8,698997133087833
-5,317989481488594
-4,274599138063038
-0,11602388071862357
-8,464079208464696
4,771947655449422
-4,514133353214058
8,46117463889766
7,533183869013236
-0,8600382227870291
-3,496343538213365
3,1254358347360522
7,764421777059603
-0,6567595935195936
8,737679068364592
6,890635221746852
-8,21266863291597
-5,07128118847562
8,322271143763462
-5,030954799494573
1,6350330386871796
2,802207732782769
-3,8865423106735726
-7,54559983850733
3,5786880455519015
0,6358892089985417
1,0292860955469045
-7,453963462620122
-2,242797508074057
0,5458904343672426
-7,232227117329797
0,9610312034778836
8,114279095441784
8,594714232460635
-7,002958461086033
8,266959355140454
3,139035807090682
9,543715361729262
9,401592939428497
-2,186851050740783
6,348495690958508
0,5607634091822806
2,921460445498239
2,604743815383575
-4,192651286883553
1,4044819663627006
-9,48529069647375
4,010755999078766
2,697324121261426
5,914765545593886
5,846495184298515
-9,50388694578886
-8,088331760201058
1,2996561245664484
-2,181917959591619
-8,839413853382725
-6,797988696824609
-2,6246502454029734
0,41693433037612415
7,938087631659059
-6,603887956020682
7,418514044262242
5,032655936335477
-0,5778727290847918
2,227605888595388
-1,6753063952708374
9,677215120697312
7,192185921609667
-5,611430308039842
1,6846275602180523
1,3127029158989565
1,0160180312555624
-6,059917797338297
4,529029379018439
-0,8004699678462242
1,2052994870373226
-0,19750403020041674
8,423682177322618
-0,9074310316970227
2,3947015061432175
-8,455138241571342
9,367075381453247
1,8915278947387026
-6,649882329306383
7,76429912853758
6,379051044608929
4,932332924914064
6,437783074270783
8,078952647270388
0,7916080229225368
-9,230021599923878
-7,763739727315009
0,11202526574965077
-4,338346342833264
4,037748229760812
8,271580354444367
0,5832431722243321
-6,838203295115639
0,34794939447071016
4,742903490599135
-0,3786980764213439
1,0479927714426474
3,619975556855568
-4,695758689360028
7,710108849661342
-6,486685574530691
0,28134133995471444
-7,6277362525538805
6,1189352482833606
4,701204100733689
1,5232332478368278
-5,763190772535173
-6,730133487914147
9,909772687353943
5,776414691643595
-6,403816754973715
6,838247664324754
7,805128889220466
-6,1785743781488645
-4,868623345235159
-8,587965389622308
6,528787055615869
-4,838571238296703
-2,367427228365429
-3,8389159611801116
-4,3971464995444975
-7,1963915673903305
-1,6977640080102692
9,627674150049504
1,3100116004303004
-1,721319210580889
5,819973833932671
-1,5641113915825304
-2,336040884579333
7,573718939358891
-0,8602822391625597
-3,793761564299971
-9,916010154595314
-3,785210553880094
6,994007144313954
-8,300837467924573
0,7304740198758957
-8,909621527711058
8,359150252585845
4,581983043305829
-5,792508506858649
8,932737850110573
-6,056554178115179
-1,795231949032008
-4,098397997348919
-1,3529470855921577
7,804584231695998
-5,497954702210894
-1,8140931131471234
5,667643393734572
2,70539306401594
-4,355569045121344
8,272282309321461
3,457695593098471
6,098741870057886
9,04777419693589
-0,5154516058762066
9,355711465415908
-1,132423521116209
-1,6754820586065762
-2,059961251626463
-1,887174406471054
-4,717599220712594
-9,325039052281829
6,704554755503711
9,605256855994394
1,6613616292505498
3,3174428600334753
4,204953541387788
6,630395016710306
-1,2680976783912445
-4,805870273846152
9,69948245147878
1,0795062076195716
-4,7104478640571585
7,67174398299964
-4,369924789925841
4,894412925266657
-6,600300996440522
7,534351214631446
1,9767830289715445
-5,281096569601795
-1,5849823515230632
-4,449295559891362
-1,8124832107723865
-3,1238731629429006
1,1118581945906048
-5,074545639201535
5,614440594771807
-8,939722630343546
-8,560874779223589
8,89476344833609
5,32833257434222
-8,795226921964037
-1,6046494433158198
-3,2159069166311705
6,034719855095588
-7,160687246494195
-7,457968451575489
-7,59807324835209
-0,9832538862487876
-2,2090374966949655
-9,025591565595981
-1,1391231701702065
-8,734817954087127
2,415872505235015
-9,55924020634275
7,903157039796543
-9,54782172517443
5,806996249535931
4,863662672784638
-0,10927400750182947
-5,107134388575787
-8,386204513926076
-1,9201333902113582
-9,232997203911836
5,548389172816648
7,596771634428883
9,201803127530756
6,868980884827998
-7,499688831453524
4,178177097754826
5,182719625369742
-1,5112210062441527
0,27391342641503513
2,8752145622783196
-4,240200951564903
1,3692197254622904
-1,2474048725170448
-4,137961121844651
-0,48945503798356604
-6,273341019786745
-3,185375863182623
-9,966399071364622
7,265022120653878
2,9915050181750686
1,0781877279146883
-6,537087466246483
-7,729608271968398
9,192915940946826
-5,301737158083597
5,602874701267329
1,6296180595859315
-6,450019101179258
-4,811757039383611
-9,89728375542587
4,602995977650487
-9,776267161004384
-2,9175912716200454
0,09876609444297557
-7,5107524798457455
6,873888645197983
-7,9616246110472915
-4,339265104558397
9,217180973013434
0,4526912684752098
9,76754851381796
1,890343187035075
9,616864504767083
7,228656962136796
-8,005740229858018
-3,956264609555122
4,257900549337805
1,5477929557513885
8,087386545945495
4,126744104027832
2,8276631337225453
3,2339456107599514
8,191513567350302
4,8977908260358625
1,0297233102635168
3,0949163810272946
-7,497529126064181
1,9669362186527
6,806898636501433
9,366611230208775
-6,302772061357691
-7,3484453759799635
-4,726259233453723
0,04890475568774377
0,8286869587324048
5,3563324979340265
-4,112946540763815
-5,356834281871907
-7,14146764442781
1,3550649678989792
-4,059740764588149
1,7385807421176942
3,7263516583837344
3,401772574119896
-1,8661159511888847
-2,9749962489831816
4,377496708785465
3,4387810856776895
-8,980273601873979
-0,8956025455063461
2,1283536197664006
3,7668381649508014
-7,693118969681734
-8,602076468412282
8,710019635443885
-8,468753455513765
2,01034398022529
-0,04340623433762403
-5,549932768462915
-0,8858150932932389
-4,30763532041285
-8,109292959839431
-2,681988749475388
-1,8853488543745271
1,3388678691430318
3,9909189289843816
-1,2943538223190547
4,728488717697445
-0,20803307598325382
8,217131835563414
7,927749417335551
-3,000309636704408
-6,081336945076443
-3,334768552891873
-5,352642388378486
6,746693791333126
8,62953374267698
3,4015041168879527
5,470950317397671
2,298325684444926
-1,2500174928121233
1,264413523540595
4,439450780777928
7,056096273116637
-4,306828846077879
-9,252304496438404
-6,651477599284474
-3,596770351147476
3,8272641504125744
-6,853721850857695
8,10960187977106
-5,9931547341784075
-9,928440854132823
-2,467091077273345
-9,673286181576419
6,726561390156803
-3,6753362807938528
-4,817068279175201
1,0478235328124104
0,11863072622684356
-8,176967289636805
-8,24496829688229
8,589546544370393
-7,5871495424458635
8,523570662905243
3,5156064412412658
8,474037140288491
4,4621962331007765
-1,4950994984539694
-4,66092113243489
4,639725576335703
-2,476433955629334
7,010505168945695
3,5456064587196323
-0,089696762872153
-8,853498358849759
9,53197212011915
4,1251980249380455
-3,7414481738596788
7,67546472410617
-9,594544758612308
5,422056063926931
-2,1769394622198384
9,05448634965689
-4,921557776720991
-1,1342013878106467
8,129464856376241
-9,865252390406749
5,92376312543248
-9,185858750381673
2,593574337134415
8,663031517097181
-7,04806373900966
-0,8911759031626119
7,471450054818678
4,636907836344404
-3,8305391172471515
-3,001153096067341
-2,31083564452611
-3,9575208749053514
-9,73494454187078
-8,71698818550788
9,040513869474715
0,31442803559916044
-5,869775586872752
-9,495939145905929
-0,5101121880054489
-6,287137522511703
-3,148514155549604
-8,790710910799632
-3,2136550488377447
-0,7243669692448549
-0,6837909530466053
-3,5705109972837423
-8,918691706785948
-5,458743275579083
-3,013615650876142
9,133738037854204
0,5827960304114495
-2,203720222717907
3,6162399287183042
0,38919894775597186
-9,719916775183329
-4,15600250723593
-8,79063241200229
6,1514579222438
-8,573984601762437
0,285104844088373
1,9152161203315803
-0,5691034133856263
3,1143077343843544
3,9830314530864044
-8,66674101244027
3,4035152556700297
1,5925197084921443
-0,7349509513777637
3,824191110934322
8,202731506317875
-5,923773118857543
-9,573371167737783
0,4993775398307001
6,488171815565092
-5,381619667837807
-4,868282656613989
9,449800586193295
9,53460153137615
8,09779406474209
5,364820474661512
-1,1161397240094484
-8,302015017456409
-3,16400743011783
