-9,176097707861139
9,251651098630155
6,290397079739293
-3,6797944892226875
-1,8753240203955173
7,733672371907815
5,255231491924103
-9,582427438383334
-4,217917240996543
-8,03664508010338
3,45377897919308
2,417184883686689
-6,190343842451471
-4,911277882495677
4,894344122821163
-7,660806484418147
-4,325755743646084
-9,053502954311714
-7,934134419790055
-7,267522336903191
-4,1309871574697095
5,2633172195957485
2,9191471236839206
9,850272607163795
-4,456852123858319
1,2077243557900488
4,197465533197578
8,276196610176537
4,905974286471672
1,8291408305616308
7,539536451806864
4,911501566783162
-3,7639154860609274
3,6522801809858976
3,6623709233446426
1,4032466216740254
3,9831656636902437
-9,771841477424623
9,994407368967014
0,8230174385834861
0,787902347388874
8,53974668544923
-9,162277231670934
-9,454619975422716
8,874624697007654
7,726874984663731
-3,1953109220950227
-6,638513559235822
-1,5885016138729426
4,892835775456376
-3,7466335289402997
-4,438075641224204
5,532717950633469
2,3358254395565847
4,359322295111063
-2,0644955253354214
-5,4754146907924905
-5,20396959425804
-3,097942950764292
5,787069583012466
-3,675266933728447
-9,154999365256494
0,8316872917648155
9,896370109306986
2,9878813741296746
0,09787236700876178
-0,08755088276493517
-5,568428682032875
6,639921170199827
4,459674155940014
-8,016700276294397
-0,04171556156390466
-6,0492487862437105
5,828920242105962
-8,033748902021859
9,639032394933558
-1,279469512890099
-3,631078112666808
5,72204901257958
-8,829140409488614
-0,024995827895510914
3,8153851506325243
8,086696710628164
-3,9514454049790615
3,7620104766014535
-7,3256365171271165
3,9640400790989894
2,2528366499597485
-5,711613002126299
8,558410661302382
3,343825204240849
2,6445271175801093
3,8751120720304932
-2,1138139833617693
1,8832216858105006
4,648410874472495
-2,9870095320767316
7,220507388689423
-5,239642535505951
-5,926547246836273
-3,590932886619802
-4,899209839739398
-2,421756790100922
-9,945871518498928
-2,7932895197522933
9,879590019637195
3,5093435055552966
-4,934042119106687
1,3247625441992543
7,403922533508961
7,429081946166825
0,5838187460975135
4,874801567236059
7,348403296909197
-0,4521365718519874
5,8941170738644395
-0,22478495066535586
-0,1707508268122524
-2,7180800400980987
7,406282624469366
-5,319814840067652
-3,231706110941861
-4,1367056572048755
6,359777676925521
0,24555398835134312
3,89317819321257
2,529048460621093
-0,44451171740363016
-8,94589578440964
-6,685667877079724
7,755712838392824
8,131686428811058
-9,285193325820458
-2,4456766132712353
-9,694455191016338
3,5871017147554003
-9,31397556386197
1,3914357573532783
3,971806832728797
1,908559017177529
-7,774599490740091
0,4772077772325254
-4,28202394040534
-4,703940001370794
3,2112368907980677
-4,3309161563753795
3,9456735255799895
-3,4298286506362015
-2,6364623168494283
-7,370092372544697
-7,534975339309797
8,803803713296482
-8,029198637734694
0,6710495162781509
-7,07159257030405
-3,0195222087214297
8,487546272469107
-3,3729000266278213
-6,480854797518254
-0,12547409018918998
2,0058803857005323
-3,080217191271135
-7,022659527703643
-2,767145277008005
-5,17330355021445
-2,0929808153449736
-2,8712420653909554
4,480861150805895
-4,933151900071593
1,8414289764027263
-7,928598583342539
-6,121951830863774
3,741949870162628
1,7205481439420893
-2,8734994949871524
5,882669010513904
5,885422921357094
2,8959312338385423
1,2060880328034962
-7,200724161488861
-1,8237441501065703
6,954404587422353
0,3787906329114126
3,4682632673221967
4,566644316685091
-9,175117966233257
9,557737081612476
-7,4625029339431315
5,913344468593538
-7,916036131742052
8,287189825848188
0,8699105370082592
-3,3856451485537935
6,725373513497402
-4,447830072087959
-6,872720098372193
-6,537098012076646
-1,4543788958409536
1,3840204802351437
-8,24919284826382
6,801899826913857
-0,7440355842502306
-6,07133925265588
2,5136333144193195
-0,08758519158414124
-4,879139007841653
7,863134610281538
2,671535097777886
1,9126706082001697
4,938374968449271
2,0645024906637506
5,319072181999873
0,6434352071564664
8,682887379158664
8,83062539216337
-3,1310837518243844
-2,0046423452744566
0,9730216076487412
-3,330885123468237
-3,7127121622715027
-4,263068840121457
-3,6381298147141905
7,405583737946056
-6,98291475215401
-2,8970302031802264
8,184014637135167
-1,7888148033624454
-0,7645314367937814
-6,215265994881902
-3,027565830061727
7,2828584878356395
-0,16084090776938353
-2,509159170526692
3,5604486284210637
-8,028235092783355
0,529264416078874
4,197542020673097
-7,206765758636227
3,451418893330075
7,93137895144061
-7,562216269977846
5,294418070276421
7,339311072268359
-8,098889276419532
1,2049459471089623
-6,032826896734815
8,499939722847202
0,9802079767784573
-4,369635067713176
7,282000183044332
3,14718838270646
3,6371121881149833
-8,13484611620999
5,516811496708122
0,9981778221628552
4,004017872648284
-2,9732188796145316
-3,5021792615699665
-6,762932023662225
-1,9988279258539716
-8,133396850476576
8,162322642836301
-9,557946334099462
9,679228989163676
6,046793746263358
-7,537819040163654
3,647298580009032
9,981067351142244
4,037878715269089
6,785218964933538
-3,880159810468804
-5,086635828229175
4,679422249302165
-6,470516659886682
-6,839017962212424
-2,3923105693595215
2,2067020493717298
-7,778121428559341
-4,30811165025953
7,7696483437811175
0,7290707486332337
-3,1100375755563237
-8,910895530536134
-6,417718870055933
-4,160598372679205
7,41556445144267
4,018087753139092
3,902969534805532
5,260947259839009
-3,852747549643749
4,037133704806999
0,9604255477937862
4,997702661681878
-4,3065134766046365
-7,494104549841028
-9,042852659604455
1,1404415613874619
-4,90210403003301
8,160341577993453
3,4836322769640162
-0,31708713408159994
4,000852467399694
-2,626856380019018
-0,25508694079373484
1,3128102873765375
2,835001682645462
-9,015573970167834
0,8870809284471992
-6,094009729711168
-4,234816839782711
-0,129901922269946
-4,902919067091538
-2,9796547512116884
9,131689455220311
9,81242258305479
2,5524958749391544
3,2468321185181885
3,280571536165171
4,465137754821978
-4,304410168886095
9,75065428409427
-9,344349675085494
8,957710572858918
0,9461713791932596
-6,9666633862034955
-8,628881614003998
9,849813296981896
-0,16293011295968718
-2,208121734529376
-2,574162506676341
-4,45478971202125
-9,461798951737723
-0,8246115449404599
0,12406848690376293
-3,8708240605460293
6,355819004493469
0,4397171197067742
5,54881991120082
3,8779532072678595
-7,739919098783603
-4,034093863741813
-5,746270052293498
-3,3632444917110282
5,030677483574609
1,953515572175304
-1,175905016924272
0,5401107577004858
-7,866269178724958
-2,2020195705935937
9,240712936364282
6,863695114774721
5,754557840338899
-9,20215403471311
2,0879487083620987
9,388254142977257
6,371679070375393
-9,857955476206023
-5,618912942575238
6,628217514843616
4,938494315515577
-1,0858656355105385
-0,7490046307017124
-3,8231643943888027
-1,2826082040933624
1,9246649587291316
-2,8845810666994183
-5,804045929458523
-0,9271812496761669
-6,5641884522283656
9,743954569666535
-8,930315328171153
-1,8089859366126397
-6,067582741098175
-1,7299135024261343
7,075940174973539
0,8260742095968645
-9,116811088105338
9,41486864427359
-9,647645424699052
1,734085582594986
-9,043464341144071
5,161234264408209
7,725291279903754
-6,953588405356211
-9,931056633087142
7,401122498492953
-8,940157639530533
7,196518877578182
-2,4856447189078352
-5,141304422451764
8,125330255957
1,546878133710095
4,514602761303621
-7,648272983873516
9,510385971609644
-0,2234152088868484
7,4537948191604215
4,0138116469325436
8,531053962590537
4,322005415384215
-8,789638980816584
7,35903884211244
3,1612020224614206
-7,691276303685505
-4,672824432826093
8,774711152922205
0,7527760397651146
-4,040235057018271
8,975113558226305
-1,2999681351996557
-2,191662354022057
-5,891154330229602
-7,097460398074642
-1,1980188838663715
-8,207761179338661
9,495861819887836
-0,5699313239072001
-9,39455926039245
-1,8825474049912305
2,7474550328641953
3,2247678352212343
6,421040157427452
-7,2763984707806495
2,647739873909135
-0,11447673109743661
5,576402783549703
-2,6667554296088625
1,6238917307891185
-3,0962590789581235
5,484713205131531
5,442429888819081
5,508384731902838
-9,71419247737104
-3,4258711381295948
9,93245114082378
5,895727439602647
2,701663936977754
4,206444576207055
-6,33534643422175
-1,4167839519295633
-6,402471435663751
-6,857717160276251
-4,639703642371473
-7,692013685592123
-3,6325648355585516
5,6491420243929795
6,26740512786586
-1,602891977835398
2,703047359118866
-5,99880315184315
6,861476809071945
7,209826497277668
2,350115541869089
3,795480881148796
1,0261742024396892
3,2651519587714617
-8,98490485997813
8,741964914073378
-5,029229932265016
-6,282504881421598
5,694467833695228
2,4886799609171018
-0,46745155662326887
7,216664914322596
-6,480372891515593
7,087656290593763
3,05895908379188
-7,115245278743634
4,165744616549073
9,414703912389236
-5,150103616398765
-0,1488509647054812
-2,294639521894954
-6,311090838324668
3,863008507726777
-3,0310630309105306
7,314041463855553
-7,013916169115946
4,507044936479943
4,067165670972479
-8,287134673119956
3,8173654919643347
7,766898658075988
-3,0458502532528486
5,818463542166297
-2,7632697710298952
-5,727741994691822
-7,551267643235575
2,1577063757061783
4,05793562334752
-1,8432545608997835
9,993352147253887
-7,277741230516197
-4,046520638903123
8,656770504670469
3,4510517564957546
-8,65757975246334
5,914610215871107
-3,1560859560925287
-7,115469915572524
7,156537503916105
-5,664945869562352
2,095879735186017
4,023542549132424
4,890539695128675
5,412467945942197
5,932478673853812
5,39885531336264
-1,3405814877963547
2,3383100338539275
3,4598357335136836
3,622960862429178
